 2020-01-04 23:53:16 INFO: initializing ciphers... bf-cfb
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 636
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 635
 2020-01-04 23:57:00 INFO: connect to [be68:2c90:31ad:6a2a:87db:9fc5:3cd8:15af]:7027
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 99
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 634
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 633
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 632
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 631
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 630
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 629
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 628
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 627
 2020-01-04 23:57:00 INFO: connect to 235.232.190.179:53058
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 99
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 626
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 625
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 624
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 623
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 622
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 621
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 620
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 619
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 618
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 617
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 616
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 615
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 614
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 613
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 612
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 611
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 610
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 609
 2020-01-04 23:57:00 INFO: connect to 141.172.16.93:154
 2020-01-04 23:57:00 INFO: connect to 59.63.110.108:8305
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 608
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 607
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 606
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 605
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 604
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 603
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 602
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 601
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 600
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 599
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 598
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 597
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 596
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 595
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 594
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 593
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 592
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 591
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 590
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 589
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 588
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 587
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 586
 2020-01-04 23:57:00 INFO: connect to 112.19.117.250:9885
 2020-01-04 23:57:00 INFO: connect to 135.186.150.22:18772
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 585
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 584
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 583
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 582
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 581
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 580
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 579
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 578
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-04 23:57:00 INFO: current server connection: 577
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 576
 2020-01-04 23:57:00 INFO: connect to [cbe5:abb8:1e51:990c:1209:607f:5abc:428c]:27534
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 103
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 575
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 574
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 573
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 572
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 571
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 570
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 569
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 568
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 567
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 566
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 565
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 564
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-04 23:57:00 INFO: current server connection: 563
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 562
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 561
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 560
 2020-01-04 23:57:00 INFO: connect to [bd71:accc:c000:40ad:3e0e:ea6b:8d3d:a74b]:59216
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 103
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 559
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 558
 2020-01-04 23:57:00 INFO: connect to [95d8:b088:8396:ef71:8f9:4acd:425f:ac8e]:45435
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 103
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 557
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 556
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 555
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 554
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 553
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 552
 2020-01-04 23:57:00 INFO: connect to 88.55.178.11:49511
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 551
 2020-01-04 23:57:00 INFO: connect to [ba0d:76c9:4520:d64a:3312:35bd:9054:8fe]:42636
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 104
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 550
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 549
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 548
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 547
 2020-01-04 23:57:00 INFO: connect to 190.116.150.34:58959
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 546
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 545
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 544
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 543
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 542
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 541
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 540
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 539
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 538
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 537
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 536
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-04 23:57:00 INFO: current server connection: 535
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 534
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 533
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 532
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 531
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 530
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 529
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 528
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 527
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 526
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 525
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 524
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 523
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 522
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 521
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 520
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 519
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 518
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 517
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 516
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 515
 2020-01-04 23:57:00 INFO: connect to 80.23.129.145:64834
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 514
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 513
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 512
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 511
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 510
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 509
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-04 23:57:00 INFO: current server connection: 508
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 507
 2020-01-04 23:57:00 INFO: connect to [3be4:adcb:d59f:635a:6774:4dea:edec:5c9b]:60911
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 106
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 506
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-04 23:57:00 INFO: current server connection: 505
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 504
 2020-01-04 23:57:00 INFO: connect to [2450:c7c7:7b3:7eeb:50ed:900a:3c07:44b3]:42047
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 106
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 503
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 502
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 501
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 500
 2020-01-04 23:57:00 INFO: connect to 212.77.116.193:19897
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 499
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 498
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 497
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 496
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 495
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 494
 2020-01-04 23:57:00 INFO: connect to [4e20:622b:a66e:70d5:3d76:f8a7:fc14:ff2d]:25110
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 107
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 493
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 492
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 491
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 490
 2020-01-04 23:57:00 INFO: connect to 178.76.33.203:45312
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 489
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 488
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 487
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 486
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 485
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 484
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 483
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 482
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 481
 2020-01-04 23:57:00 INFO: connect to 86.173.28.88:18381
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 480
 2020-01-04 23:57:00 INFO: connect to 44.7.116.120:46754
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 479
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 478
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 477
 2020-01-04 23:57:00 INFO: connect to 79.79.27.134:19446
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 476
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 475
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 474
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 473
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 472
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 471
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 470
 2020-01-04 23:57:00 INFO: connect to [e399:b731:295:c897:1410:20c0:cbd8:9c41]:44028
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 111
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 469
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 468
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 467
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 466
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 465
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 464
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 463
 2020-01-04 23:57:00 INFO: connect to [6207:6bfc:60f8:a6b3:d5c5:80f8:63d5:f64d]:18432
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 111
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 462
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 461
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-04 23:57:00 INFO: current server connection: 460
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 459
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 458
 2020-01-04 23:57:00 INFO: connect to 113.6.35.179:15477
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 457
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 456
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 455
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 454
 2020-01-04 23:57:00 INFO: connect to [c143:ac02:d285:bb61:4beb:8e65:6dd1:5e10]:54736
 2020-01-04 23:57:00 ERROR: connect: Network is unreachable
 2020-01-04 23:57:00 INFO: current remote connection: 112
 2020-01-04 23:57:00 ERROR: connect error
 2020-01-04 23:57:00 INFO: current server connection: 453
 2020-01-04 23:57:00 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-04 23:57:00 INFO: current server connection: 452
